7673217897628590000,Firefox,28,0,0,Other,0,0,0,Windows,7,0,0
9847261178308910000,Firefox,3,0,7,Other,0,0,0,Windows,XP,0,0
529533007464833100,Chrome,68,0,3440,Other,0,0,0,Mac OS X,10,13,6
10660529132682400000,Firefox,42,0,0,Other,0,0,0,Ubuntu,0,0,0
9945843000078010000,Chrome,41,0,2225,Other,0,0,0,Windows,8,0,0
14770632650642700000,Android,4,0,2,Samsung Galaxy Nexus,0,0,0,Android,4,0,2
9906756820661180000,curl,7,29,0,Other,0,0,0,Other,0,0,0
16519645460793600000,Other,0,0,0,Other,0,0,0,Windows,XP,0,0
13785849334415800000,Android,2,3,4,HTC Sensation $2,4G,0,0,Android,2,3,4
3831756787098933000,Firefox,3,0,19,Other,0,0,0,Windows,7,0,0
5057690920960376000,IE,8,0,0,Other,0,0,0,Windows,XP,0,0
716455888268952400,Firefox,33,1,0,Other,0,0,0,Windows,7,0,0
9439945414376010000,Firefox,32,0,0,Other,0,0,0,Windows,7,0,0
7159155923246541000,Chrome,71,0,3578,Other,0,0,0,Windows,8,0,0
6261494104917253000,IE,10,0,0,Other,0,0,0,Windows,8,0,0
2966936655906581500,Python Requests,2,21,0,Other,0,0,0,Other,0,0,0
7465305689969282000,Chrome,53,0,2785,Other,0,0,0,Windows,7,0,0
10357161564708600000,Chrome,72,0,3626,Other,0,0,0,Mac OS X,10,14,3
9194786443429825000,Chrome,35,0,1916,Other,0,0,0,Mac OS X,10,9,3
16905703176958700000,Chrome,72,0,3626,Other,0,0,0,Windows,7,0,0
17444461330978800000,Firefox,64,0,0,Other,0,0,0,Windows,10,0,0
11879847865378700000,Chrome,19,0,1061,Other,0,0,0,Windows,8,0,0
4968144359089271000,Chrome,69,0,3497,Other,0,0,0,Windows,10,0,0
8592347682100411000,HeadlessChrome,72,0,3617,Other,0,0,0,Linux,0,0,0
8673680355518332000,DotBot,1,1,0,Spider,0,0,0,Other,0,0,0
3829099164585484300,Firefox,40,1,0,Other,0,0,0,Windows,7,0,0
889694391692531100,Firefox,31,0,0,Other,0,0,0,Windows,XP,0,0
16657101717142500000,Chrome,41,0,2227,Other,0,0,0,Windows,7,0,0
5230841049058014000,Other,0,0,0,Other,0,0,0,Windows,7,0,0
14695740822882600000,Chrome,72,0,3626,Other,0,0,0,Linux,0,0,0
14010417974640200000,Chrome,72,0,3626,Other,0,0,0,Windows,10,0,0
401828095845586900,IE,9,0,0,Other,0,0,0,Windows,Vista,0,0
9129365499674337000,vuhuvBot,1,0,0,Spider,0,0,0,Other,0,0,0
2936737617124814000,Firefox,62,0,0,Other,0,0,0,Mac OS X,10,13,0
1146359150371325400,Firefox,1,0,3,Other,0,0,0,Windows,XP,0,0
10668309153782500000,Firefox,65,0,0,Other,0,0,0,Windows,7,0,0
2428902593482963000,Apple Mail,603,3,8,Other,0,0,0,Mac OS X,10,12,6
3323303845689044000,Chrome,26,0,1410,Other,0,0,0,Mac OS X,10,8,3
5627167580410446000,spider,0,0,0,Spider,0,0,0,Other,0,0,0
4248564616879738000,AhrefsBot,6,1,0,Spider,0,0,0,Other,0,0,0
13947907547692600000,Facebook,210,0,0,iPhone,"9,3",0,0,iOS,12,2,0
14881456908552900000,Facebook,210,0,0,iPhone,"10,1",0,0,iOS,12,2,0
10035559748418800000,IE,10,0,0,Other,0,0,0,Windows,7,0,0
16179315353560000000,Mobile Safari,12,1,0,iPhone,0,0,0,iOS,12,2,0
6344261136152948000,Chrome,73,0,3683,Other,0,0,0,Linux,0,0,0
12026534299125800000,curl,7,58,0,Other,0,0,0,Other,0,0,0
4727697717547255000,Chrome,54,0,2840,Other,0,0,0,Mac OS X,10,12,1
12697561635556000000,Firefox,3,0,1,Other,0,0,0,Windows,XP,0,0
12400044334106400000,Chrome,41,0,2225,Other,0,0,0,Windows,Vista,0,0
9878043351455620000,Firefox,39,1,0,Other,0,0,0,Windows,2000,0,0
17923126418692500000,crawler,0,0,0,Spider,0,0,0,Other,0,0,0
9363679662017730000,Opera,55,0,2994,Other,0,0,0,Windows,10,0,0
1397942312294208800,Firefox,58,0,0,Other,0,0,0,Ubuntu,0,0,0
530708842226194800,Chrome,41,0,2272,Other,0,0,0,Other,0,0,0
10373140086921800000,Mobile Safari,10,0,0,iPhone,0,0,0,iOS,10,3,1
369874176568551100,Safari,5,0,4,Other,0,0,0,Windows,7,0,0
10772923651862300000,Chrome,25,0,1364,Other,0,0,0,Windows,7,0,0
4588946567281412600,Chrome,31,0,1650,Other,0,0,0,Mac OS X,10,9,1
14491463570507900000,Chrome,31,0,1650,Other,0,0,0,Mac OS X,10,8,4
5025338657912315000,Firefox,31,0,0,Other,0,0,0,Windows,7,0,0
15015117715537100000,Chrome,32,0,1700,Other,0,0,0,Windows,8.1,0,0
6297527350101446000,Chrome,32,0,1700,Other,0,0,0,Windows,7,0,0
2036483627497460200,Chrome,42,0,2311,Other,0,0,0,Windows,7,0,0
6304858331126777000,Chrome,67,0,3396,Other,0,0,0,Windows,7,0,0
16887850738570000000,Chrome,13,0,782,Other,0,0,0,Chrome OS,0,13,587
7794790995574524000,Firefox,66,0,0,Other,0,0,0,Windows,10,0,0
17546216620365600000,Chrome,73,0,3683,Other,0,0,0,Mac OS X,10,13,6
18157825836089000000,Firefox,54,0,0,Other,0,0,0,Windows,7,0,0
3453201784214694000,Opera,54,0,2952,Other,0,0,0,Linux,0,0,0
136786718110967410,Chrome,63,0,3239,Other,0,0,0,Windows,7,0,0
3262282728171631000,Chrome,72,0,3602,Other,0,0,0,Linux,0,0,0
16290264532669000000,Firefox,29,0,0,Other,0,0,0,Windows,8,0,0
10377787785910100000,Firefox,27,0,0,Other,0,0,0,Windows,0,0,0
2448037346287454700,Firefox,38,0,0,Other,0,0,0,Windows,0,0,0
11329722211901600000,Chrome,41,0,2228,Other,0,0,0,Windows,7,0,0
14667291788726700000,Firefox,3,5,6,Other,0,0,0,Windows,0,0,0
9392479592704070000,Chrome,53,7,3766,Other,0,0,0,Windows,8.1,0,0
12843818343504400000,Chrome,57,5,9535,Other,0,0,0,Windows,8.1,0,0
17437497665233500000,Scrapy,1,6,0,Spider,0,0,0,Other,0,0,0
6268175587648936000,Firefox,29,0,0,Other,0,0,0,Windows,XP,0,0
2491249738633795000,Chrome,74,0,3729,Other,0,0,0,Windows,10,0,0
3819053265219367000,Baiduspider,2,0,0,Spider,0,0,0,Other,0,0,0
10670598094326100000,Chrome,68,0,3440,Other,0,0,0,Windows,7,0,0
966406561425412900,Chrome Mobile,71,0,3578,Generic Smartphone,0,0,0,Android,6,0,0
16623528691877100000,IE,11,0,0,Other,0,0,0,Windows,10,0,0
2972134326070080500,Chrome,34,0,1847,Other,0,0,0,Mac OS X,10,7,5
11524475951408700000,Chrome,74,0,3729,Other,0,0,0,Mac OS X,10,14,5
11100917094292000000,Chrome,73,0,3683,Other,0,0,0,Windows,10,0,0
880082481289256100,Chrome,66,0,3359,Other,0,0,0,Windows,7,0,0
12449232651868000000,Chrome,46,0,2490,Other,0,0,0,Windows,10,0,0
14512246346252800000,Chrome,60,0,3112,Other,0,0,0,Mac OS X,10,13,4
10021647792367700000,Opera,55,0,2994,Other,0,0,0,Windows,7,0,0
15825334085048200000,Chrome,70,0,3538,Other,0,0,0,Windows,7,0,0
7540356000456639000,curl,7,47,0,Other,0,0,0,Other,0,0,0
5982465866773181000,Firefox,66,0,0,Other,0,0,0,Windows,7,0,0
14174975318907900000,Other,0,0,0,Other,0,0,0,Windows,10,0,0
6719241931916976000,Chrome,41,0,2224,Other,0,0,0,Windows,8,0,0
15877408794703400000,Firefox,52,0,0,Other,0,0,0,Windows,7,0,0
14348322498689100000,Chrome,58,0,3029,Other,0,0,0,Linux,0,0,0
1282217443309600300,Chrome,74,0,3729,Other,0,0,0,Mac OS X,10,12,6
18352369255115400000,Chrome,75,0,3770,Other,0,0,0,Windows,10,0,0
8380425127094378000,Mobile Safari,12,1,1,iPhone,0,0,0,iOS,12,3,1
13476911064472000000,Facebook,226,0,0,Samsung SM-G955U,0,0,0,Android,0,0,0
5606339754649552000,Firefox,49,0,0,Other,0,0,0,Windows,10,0,0
7874647784882323000,Mobile Safari UI/WKWebView,12,3,1,iPhone,"10,6",0,0,iOS,12,3,1
1681642451661916200,okhttp,3,14,2,Other,0,0,0,Other,0,0,0
1966666889872336100,IE,9,0,0,Other,0,0,0,Windows,7,0,0
3877203758191122400,domainsbot,0,0,0,Spider,0,0,0,Other,0,0,0
11042866576063900000,Chrome,33,0,1750,Other,0,0,0,Windows,7,0,0
16118072646138300000,Opera,11,61,0,Other,0,0,0,Windows,XP,0,0
5984171660418548000,Chrome,3,0,195,Other,0,0,0,Windows,XP,0,0
5719689067003463000,QQ Browser,9,6,12449,Other,0,0,0,Windows,7,0,0
18231590139397000000,Yandex Browser,13,12,1599,Other,0,0,0,Windows,7,0,0
16025380632778300000,Chrome,41,0,2226,Other,0,0,0,Windows,7,0,0
8915919319556888000,Firefox,46,0,0,Other,0,0,0,Linux,0,0,0
16334109092539300000,UC Browser,11,9,4,EML-AL00,0,0,0,Android,8,1,0
11163556874738300000,Jooblebot,2,0,0,Spider,0,0,0,Other,0,0,0
3312006515437207600,Opera,12,16,0,Other,0,0,0,Windows,7,0,0
6926114576132636000,Iceweasel,18,0,1,Other,0,0,0,Linux,0,0,0
8920549683748482000,Python Requests,2,22,0,Other,0,0,0,Other,0,0,0
9031426500834105000,Chrome,63,0,3239,Other,0,0,0,Windows,10,0,0
8294057436639330000,Opera,12,11,0,Other,0,0,0,Windows,7,0,0
2915391601310714400,Chrome,64,0,3282,Other,0,0,0,Windows,10,0,0
6053052582206636000,Chrome,26,0,1410,Other,0,0,0,Linux,0,0,0
15723169623947100000,Chrome,33,0,1750,Other,0,0,0,Windows,XP,0,0
11795015770389600000,Opera,12,15,0,Other,0,0,0,Windows,7,0,0
15249164793776800000,Firefox,65,0,0,Other,0,0,0,Ubuntu,0,0,0
8753103311621924000,Chrome,75,0,3770,Other,0,0,0,Mac OS X,10,14,4
1608065077463754000,Firefox,48,0,0,Other,0,0,0,Windows,10,0,0
4328548637358640600,Firefox,45,0,0,Other,0,0,0,Windows,10,0,0
17999874731333400000,Safari,5,1,0,Other,0,0,0,Windows,7,0,0
13622681362016800000,Chrome,68,0,3440,Other,0,0,0,Windows,8.1,0,0
16918569564533300000,QQ Browser,6,0,0,Other,0,0,0,Windows,XP,0,0
12997023131850600000,Chrome Mobile,55,0,2883,Nexus 5,0,0,0,Android,6,0,0
15590134246209400000,IE,11,0,0,Other,0,0,0,Windows,7,0,0
17577267954603100000,Chrome,68,0,3440,Other,0,0,0,Windows,10,0,0
9528482444415060000,Firefox,34,0,0,Other,0,0,0,Windows,7,0,0
6788666106550306000,Chrome,66,0,3359,Other,0,0,0,Windows,10,0,0
12803708945322200000,Chrome,45,0,2454,Other,0,0,0,Windows,10,0,0
15485517013371200000,Mobile Safari,9,0,0,iPad,0,0,0,iOS,9,1,0
993262089115374600,Firefox,6,0,0,Other,0,0,0,Windows,7,0,0
18134904912760000000,Mobile Safari,11,0,0,iPhone,0,0,0,iOS,11,4,1
4758794787542003000,Chrome,69,0,3497,Other,0,0,0,Windows,7,0,0
8323986431249749000,Firefox,57,0,0,Other,0,0,0,Windows,7,0,0
13401377081528100000,IE,8,0,0,Other,0,0,0,Windows,7,0,0
12700048505084100000,Firefox,62,0,2,Other,0,0,0,Ubuntu,0,0,0
578744006068251900,Firefox,68,0,0,Other,0,0,0,Windows,10,0,0
7097212152175183000,Chrome,75,0,3770,Other,0,0,0,Mac OS X,10,14,3
2201754685975734000,Chrome,73,0,3683,Other,0,0,0,Windows,7,0,0
16095618033505200000,Chrome Mobile,59,0,3071,Samsung SM-G930V,0,0,0,Android,7,0,0
6560165938965618000,Sogou Explorer,1,0,0,Other,0,0,0,Windows,7,0,0
14825455029865900000,HeadlessChrome,74,0,3729,Other,0,0,0,Linux,0,0,0
15094996195038000000,libwww-perl,6,8,0,Generic Feature Phone,0,0,0,Other,0,0,0
11133488636428100000,Chrome,68,0,3440,Other,0,0,0,Windows,8,0,0
9785970569670220000,Android,4,3,0,Samsung SM-N900T,0,0,0,Android,4,3,0
11047469232312000000,Chrome,55,0,2883,Other,0,0,0,Windows,7,0,0
7266012712099361000,Chrome,33,0,1750,Other,0,0,0,Windows,Vista,0,0
2559470394280238000,Android,1,6,0,SonyEricsson$2,X10i,0,0,Android,1,6,0
10749210037845100000,Android,0,5,0,Generic Smartphone,0,0,0,Android,0,5,0
15250970137786900000,Safari,9,0,0,Other,0,0,0,Linux,0,0,0
7923174022929445000,Firefox,64,0,0,Other,0,0,0,Windows,7,0,0
14322101930729400000,IE,5,0,0,Other,0,0,0,Windows 98,0,0,0
6175025836502733000,Mobile Safari,9,0,0,iPhone,0,0,0,iOS,9,1,0
17391388041112700000,Chrome,33,0,1750,Other,0,0,0,Windows,8.1,0,0
17065781304535100000,Safari,6,1,1,Other,0,0,0,Mac OS X,10,7,5
9362955974747910000,Chrome,31,0,1650,Other,0,0,0,Linux,0,0,0
514134063233606100,Firefox,26,0,0,Other,0,0,0,Mac OS X,10,9,0
7889084592771794000,Safari,6,1,1,Other,0,0,0,Mac OS X,10,8,5
17169873355119800000,Firefox,3,6,2,Other,0,0,0,Mac OS X,10,4,0
2430231826365114000,Chrome,76,0,3809,Other,0,0,0,Windows,7,0,0
7805653399511365000,Chrome,75,0,3770,Other,0,0,0,Mac OS X,10,13,6
5177425071265000000,Mobile Safari UI/WKWebView,12,3,1,iPhone,"10,1",0,0,iOS,12,3,1
10862628372179000000,Firefox,27,0,0,Other,0,0,0,Windows,8,0,0
11864139677533800000,Chrome,75,0,3770,Other,0,0,0,Mac OS X,10,14,5
2343179266616686000,Firefox,67,0,0,Other,0,0,0,Windows,10,0,0
10043958215691100000,SemrushBot,6,0,0,Spider,0,0,0,Other,0,0,0
9672068375021460000,Amazon Silk,47,1,79,"Kindle Fire HDX 7'" WiFi",0,0,0,Android,4,4,3
15647410113507900000,Firefox,61,0,1,Other,0,0,0,Windows,7,0,0
15580581621649300000,Android,1,5,0,HTC Dream ,0,0,0,Android,1,5,0
17063145034562300000,Chrome,76,0,3809,Other,0,0,0,Mac OS X,10,14,6
4277781719341340000,Facebook,235,0,0,iPhone,"9,3",0,0,iOS,12,4,0
1019271716279732900,Jooblebot,2,0,0,Spider,0,0,0,Windows,7,0,0
12037946313996500000,Facebook,235,0,0,Samsung SM-G935V,0,0,0,Android,7,0,0
6769000646843332000,Mobile Safari,12,1,2,iPhone,0,0,0,iOS,12,4,0
3762697580818991000,Facebook,235,0,0,iPhone,"11,8",0,0,iOS,12,4,0
7153465824724229000,Chrome,41,0,2226,Other,0,0,0,Windows,XP,0,0
12853880228476600000,Opera,62,0,3331,Other,0,0,0,Linux,0,0,0
1201260563073876000,Chrome,32,0,1700,Other,0,0,0,Windows,8,0,0
11331810370705800000,Chrome,76,0,3809,Other,0,0,0,Linux,0,0,0
3191788815636218400,Firefox,63,0,0,Other,0,0,0,Windows,8.1,0,0
10258922324246500000,IE,5,0,0,Other,0,0,0,Windows,0,0,0
17090352984893100000,Chrome,51,0,2704,Other,0,0,0,Linux,0,0,0
344017626566926300,Chrome,75,0,3770,Other,0,0,0,Mac OS X,10,12,6
3639674748377678000,Chrome,41,0,2228,Other,0,0,0,Windows,XP,0,0
7531811256527157000,Chrome,32,0,1700,Other,0,0,0,Windows,Vista,0,0
14973871196731100000,Firefox,65,0,0,Other,0,0,0,Windows,10,0,0
9706070016258040000,Chrome,41,0,2225,Other,0,0,0,Windows,7,0,0
11224704160914100000,HeadlessChrome,69,0,3494,Other,0,0,0,Linux,0,0,0
9230065619310770000,Firefox,68,0,0,Other,0,0,0,Linux,0,0,0
16846790004722200000,Mobile Safari,12,1,2,iPhone,0,0,0,iOS,12,4,1
5568498830435568000,Chrome,27,0,1453,Other,0,0,0,NetBSD,0,0,0
10157377492230500000,Mobile Safari,13,0,0,iPhone,0,0,0,iOS,13,0,0
2293969012969234700,Chrome,65,0,3325,Other,0,0,0,Windows,8.1,0,0
13192302406845500000,Chrome,51,0,2704,Other,0,0,0,Chrome OS,8172,45,0
2461107134312968700,Firefox,15,0,1,Other,0,0,0,Ubuntu,0,0,0
2882381413367864300,Edge,12,246,0,Other,0,0,0,Windows,10,0,0
7277449360739955000,serpstatbot,1,0,0,Spider,0,0,0,Other,0,0,0
10381644659140400000,Chrome,76,0,3809,Other,0,0,0,Mac OS X,10,13,6
8976917063889261000,msnbot,2,0,0,Spider,0,0,0,Other,0,0,0
3970166659852807000,Chrome,32,0,1700,Other,0,0,0,Windows,XP,0,0
7513439892887407000,Chrome,76,0,3809,Other,0,0,0,Windows,10,0,0
1389209708279569200,Firefox,26,0,0,Other,0,0,0,Windows,XP,0,0
8453901392618209000,Other,0,0,0,Generic Feature Phone,0,0,0,Other,0,0,0
16104764199030600000,Chrome,41,0,2227,Other,0,0,0,Windows,8,0,0
16930610543291100000,Firefox,69,0,0,Other,0,0,0,Ubuntu,0,0,0
17646911149324900000,Mobile Safari,13,0,1,iPhone,0,0,0,iOS,13,1,2
6359150061954369000,Opera,53,0,2907,Other,0,0,0,Windows,10,0,0
16871774875500200000,Mobile Safari,13,0,1,iPhone,0,0,0,iOS,13,1,3
5912020415796965000,Chrome,28,0,1500,Other,0,0,0,Windows,7,0,0
782377351758867800,Chrome,67,0,3396,Other,0,0,0,Mac OS X,10,11,6
